2019-12-28 17:32:19 DEBUG Game:162 - FPS: 91 updates: 60
2019-12-28 17:32:20 DEBUG Game:162 - FPS: 87 updates: 60
2019-12-28 17:32:21 DEBUG Game:162 - FPS: 79 updates: 60
2019-12-28 17:32:22 DEBUG Game:162 - FPS: 96 updates: 60
2019-12-28 17:32:23 DEBUG Game:162 - FPS: 83 updates: 60
2019-12-28 17:32:24 DEBUG Game:162 - FPS: 80 updates: 60
2019-12-28 17:32:25 DEBUG Game:162 - FPS: 86 updates: 60
2019-12-28 17:32:26 DEBUG Game:162 - FPS: 90 updates: 60
2019-12-28 17:32:27 DEBUG Game:162 - FPS: 75 updates: 60
2019-12-28 17:32:28 DEBUG Game:162 - FPS: 97 updates: 60
2019-12-28 17:32:29 DEBUG Game:162 - FPS: 92 updates: 60
2019-12-28 17:32:30 DEBUG Game:162 - FPS: 88 updates: 60
2019-12-28 17:32:31 DEBUG Game:162 - FPS: 98 updates: 60
2019-12-28 17:32:32 DEBUG Game:162 - FPS: 90 updates: 60
2019-12-28 17:32:33 DEBUG Game:162 - FPS: 91 updates: 60
2019-12-28 17:32:34 DEBUG Game:162 - FPS: 83 updates: 60
2019-12-28 17:32:35 DEBUG Game:162 - FPS: 88 updates: 60
2019-12-28 17:32:36 DEBUG Game:162 - FPS: 93 updates: 60
2019-12-28 17:32:37 DEBUG Game:162 - FPS: 91 updates: 60
2019-12-28 17:32:38 DEBUG Game:162 - FPS: 91 updates: 60
2019-12-28 17:32:39 DEBUG Game:162 - FPS: 85 updates: 60
2019-12-28 17:32:40 DEBUG Game:162 - FPS: 81 updates: 60
2019-12-28 17:32:41 DEBUG Game:162 - FPS: 105 updates: 60
2019-12-28 17:32:42 DEBUG Game:162 - FPS: 117 updates: 60
2019-12-28 17:32:43 DEBUG Game:162 - FPS: 114 updates: 60
2019-12-28 17:32:44 DEBUG Game:162 - FPS: 113 updates: 60
2019-12-28 17:32:46 DEBUG Game:162 - FPS: 69 updates: 59
2019-12-28 17:32:47 DEBUG Game:162 - FPS: 79 updates: 60
2019-12-28 17:32:48 DEBUG Game:162 - FPS: 78 updates: 60
2019-12-28 17:32:49 DEBUG Game:162 - FPS: 86 updates: 60
2019-12-28 17:32:50 DEBUG Game:162 - FPS: 82 updates: 60
2019-12-28 17:32:51 DEBUG Game:162 - FPS: 84 updates: 60
2019-12-28 17:32:52 DEBUG Game:162 - FPS: 89 updates: 60
2019-12-28 17:32:53 DEBUG Game:162 - FPS: 80 updates: 60
2019-12-28 17:37:19 DEBUG Game:162 - FPS: 46 updates: 59
2019-12-28 17:38:11 DEBUG Game:162 - FPS: 59 updates: 59
2019-12-28 17:38:12 DEBUG Game:162 - FPS: 74 updates: 60
2019-12-28 17:38:13 DEBUG Game:162 - FPS: 80 updates: 60
2019-12-28 17:38:14 DEBUG Game:162 - FPS: 80 updates: 60
2019-12-28 17:38:15 DEBUG Game:162 - FPS: 7 updates: 4
2019-12-28 17:38:16 DEBUG Game:162 - FPS: 90 updates: 60
2019-12-28 17:38:17 DEBUG Game:162 - FPS: 74 updates: 59
2019-12-28 17:38:18 DEBUG Game:162 - FPS: 90 updates: 60
2019-12-28 17:39:27 DEBUG Game:162 - FPS: 20 updates: 23
2019-12-28 17:39:27 DEBUG Game:162 - FPS: 1 updates: 1
2019-12-28 17:39:28 DEBUG Game:162 - FPS: 37 updates: 28
2019-12-28 17:39:29 DEBUG Game:162 - FPS: 76 updates: 60
2019-12-28 17:39:30 DEBUG Game:162 - FPS: 84 updates: 61
2019-12-28 17:39:31 DEBUG Game:162 - FPS: 80 updates: 59
2019-12-28 17:39:32 DEBUG Game:162 - FPS: 83 updates: 60
2019-12-28 17:40:04 DEBUG Game:162 - FPS: 43 updates: 27
2019-12-28 17:40:04 DEBUG Game:162 - FPS: 1 updates: 1
2019-12-28 17:40:04 DEBUG Game:162 - FPS: 1 updates: 1
2019-12-28 17:40:04 DEBUG Game:162 - FPS: 1 updates: 1
2019-12-28 17:40:04 DEBUG Game:162 - FPS: 1 updates: 0
2019-12-28 17:40:04 DEBUG Game:162 - FPS: 1 updates: 1
2019-12-28 17:40:04 DEBUG Game:162 - FPS: 1 updates: 1
2019-12-28 17:40:04 DEBUG Game:162 - FPS: 1 updates: 0
2019-12-28 17:40:04 DEBUG Game:162 - FPS: 1 updates: 1
2019-12-28 17:40:04 DEBUG Game:162 - FPS: 1 updates: 1
2019-12-28 17:40:04 DEBUG Game:162 - FPS: 1 updates: 1
2019-12-28 17:40:04 DEBUG Game:162 - FPS: 1 updates: 1
2019-12-28 17:40:04 DEBUG Game:162 - FPS: 1 updates: 1
2019-12-28 17:40:04 DEBUG Game:162 - FPS: 1 updates: 0
2019-12-28 17:40:04 DEBUG Game:162 - FPS: 1 updates: 1
2019-12-28 17:40:04 DEBUG Game:162 - FPS: 1 updates: 1
2019-12-28 17:40:04 DEBUG Game:162 - FPS: 1 updates: 1
2019-12-28 17:40:04 DEBUG Game:162 - FPS: 1 updates: 1
